687	688	688
639	638	640
633	633	634
373	649	649
0	660	659
0	665	664
0	657	657
0	662	663
0	668	668
0	361	660
0	0	662
0	0	665
0	0	675
0	0	671
0	0	673
0	0	182
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
230	0	0
688	0	0
675	0	0
668	0	0
707	0	0
667	0	0
667	221	0
671	672	0
671	671	0
665	665	0
670	670	0
666	667	0
651	651	385
632	633	633
666	666	666
125	126	125
